author_uniqueId,author_signature,author_verified,desc,createTime,digged,duetDisplay,duetEnabled,forFriend,id,itemCommentStatus,music_authorName,music_coverLarge,music_duration,music_id,music_original,music_playUrl,music_title,hashtagNames
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,#သန္႔ဇင္ #သံုးဘူးသူတိုင္းအရမ္းႀကိဳက္ #အရမ္ေကာင္တဲ့ပစၥည္းေလးပါ #ဝယ္သူတိုင္းႀကိဳက္ေနကုန္ၿပီ😱😱 #Bomeမ်က္နာသစ္ #ttpညလိမ်းနေ့လိမ်း #bomeမ်က္နာသစ္ #bangkok #myanmar ,1696048061,False,0,True,False,7284470930556964102,0,NORA-နိုရာ Official,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/56eba3aa3d0511750eff87a675e8366a.jpeg?x-expires=1698152400&x-signature=DEsOZ0Aw64s5LXFabAHTCaCHTz4%3D,30,6998051023659076378,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/d8dfdd05de73413494c6fd7cc0e03985/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZGc4Nzw7OWVmaDNmNmZmNkBpM2VrOmg6ZnA0NzMzZjU8M0AuYWMuX2E1XzYxNS9jNC41YSNhcjBucjRnMWNgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1697983806&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=1430374bd1f3beef229e4883fe247bb6&tk=0,In A Silent Relationship NORA,"['သန္႔ဇင္', 'သံုးဘူးသူတိုင္းအရမ္းႀကိဳက္', 'အရမ္ေကာင္တဲ့ပစၥည္းေလးပါ', 'ဝယ္သူတိုင္းႀကိဳက္ေနကုန္ၿပီ😱😱', 'bomeမ်က္နာသစ္', 'ttpညလိမ်းနေ့လိမ်း', 'bomeမ်က္နာသစ္', 'bangkok', 'myanmar']"
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,#1998thantzin🇹🇭🇲🇲 #ခ်စ္တိုင္းလဲမညား💔🥀 ,1695808436,False,0,True,False,7283441757579201797,0,Nang Tin shwe,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/b90d1e8f9e7a284a99591be27119b45f~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=alTpmMeI664p1uEHKnJC7FuZl9Y%3D,40,7000163438509050650,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/a44433358c66429bae7459bab5de5677/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZjU6aDNnOWY4NDs6aDo4aUBpang3Mzs6ZmRzNzMzZjU8M0AuYzNhLzIwXmExYzEwYzQwYSNwaTJqcjRfNGZgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1697983816&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=b822cf3634d71fc441fcbbd58fca42a5&tk=0,မူရင်းအသံ - ေဘခ်ီးအုန္🤩,"['1998thantzin🇹🇭🇲🇲', 'ခ်စ္တိုင္းလဲမညား💔🥀']"
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,#1998thantzin🇹🇭🇲🇲 #fyp #foryou #thailand ,1695796050,False,0,True,False,7283388420938796294,0,T.O.N,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/12b5132050c1f750972068bb20c5472a~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=Yor4M5fGUPqHuIb1gUEJ6DyBgjY%3D,31,7269711974601247493,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/owApIko6FzBINUm0kZfDgEyHzK4oGAKcMCNXjh/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZTQzaGdnNjRoOzM6ZTpkO0BpMzllODY6ZjVtbTMzNzU8M0BjYzFjYS8vNTExNl5jMTRjYSNoZC1xcjRnNmVgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1697983807&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=1dd61146615a8d7e92ecd57682ccaa3b&tk=0,เสียงต้นฉบับ - T.O.N,"['1998thantzin🇹🇭🇲🇲', 'fyp', 'foryou', 'thailand']"
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,Replying to @အမုန်း👀👀 ,1695783655,False,0,True,False,7283335322472140038,0,ThantZin(OFFicial),https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9000c4b32a20d196394b41c05d8a408d~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=978pecodov2MS%2FitTjqMNPoLb6U%3D,162,7283335648793856773,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o8DPDEJUQBCbnYwngl9QiK3VJBesTNEn5foxlT/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ODU6NjU1aDU6ZmhoaDs2ZEBpajw5djw6ZmZzbjMzNzU8M0BjMy1gMDFfX2IxXy4vNl4wYSNmaTVxcjRfajZgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1697983938&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=964517c1ac61293a597b3e2d3cf12bdb&tk=0,original sound - ThantZin(OFFicial),['']
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,#1998thantzin🇹🇭🇲🇲 ,1695640003,False,0,True,False,7282718342220156165,0,清 家,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/66f73a536bf3c2a1197fc78b344f3fca~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=FFosig4Q6u7AqY%2FL4drVCxyTcq8%3D,10,7244448879268137730,False,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/ocJBPeBRFYibUQiqekBICKQSvVQUYMEinX5ADg/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=NTs5OWk5Ozg8PDs3ZjY0NEBpajM3bTs6ZnJxbDMzODU8NEBhMzAzY2NfXzMxM14wLi40YSMvMS9ecjRnNDFgLS1kMS1zcw%3D%3D&btag=e00088000&expire=1697983786&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=11a7a0a3ab6a578b1062f8fabe347cf2&tk=0,original sound,['1998thantzin🇹🇭🇲🇲']
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,#သန္႔ဇင္ #1998thantzin🇹🇭🇲🇲 ,1695639494,False,0,True,False,7282716157679799558,0,∆ 𝙒𝙖𝙞 𝙔𝙖𝙣 𝙆𝙮𝙖𝙬 ∆,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9871b664f4286a03674ae661843b22a6~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=q2EnLKrpf8vEybjihrEL1x4fRZk%3D,55,7207460272888695578,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/oEfXheoliPEeK4muDB4hGTI2QomgfEdDQg2mYH/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=OWg4NTw1aDY1NDhoNjY8O0BpM3FqZTc6ZnYzajMzZjU8M0AzNC41YS8zNV8xMmNhMS1fYSNxNmwzcjRfaTBgLS1kMWNzcw%3D%3D&btag=e00088000&expire=1697983831&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=ec219c191102190aec4c65c8ae9718b7&tk=0,မူရင်းအသံ - ∆ 𝙒𝙖𝙞 𝙔𝙖𝙣 𝙆𝙮𝙖𝙬 ∆,"['သန္႔ဇင္', '1998thantzin🇹🇭🇲🇲']"
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,Replying to @Than Nwe Oo ,1695213301,False,0,True,False,7280885670535646470,0,ThantZin(OFFicial),https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9000c4b32a20d196394b41c05d8a408d~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=978pecodov2MS%2FitTjqMNPoLb6U%3D,92,7280885832951958277,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o4HYQLCQHa0zBPlm5euYU6DCVnNjbeCXJgBcYJ/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZDU4NDNkZGc5Mzo4O2UzZ0BpamVueTk6ZjlobjMzNzU8M0A2My9iYi4xXzAxMmA2NF8zYSNtNDJlcjQwYjJgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1697983868&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=d2def7f0eacfb1fa46d86e120f36a4e4&tk=0,original sound - ThantZin(OFFicial),['']
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,#သန္႔ဇင္ #1998thantzin🇹🇭🇲🇲 ,1695180884,False,0,True,False,7280746439989300485,0,𝘔𝘢𝘯𝘯𝘦x 𝘔𝘢𝘯𝘩𝘢𝘵𝘵𝘢𝘯,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/893c418c2d8448fbc257bc8968d7be82~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=RMK%2Bom10JABdPd8i0LKnDQE7J7s%3D,60,6861522737144384258,False,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-v-27dcd7/a2fcbd9ec1c04b8983f77af148a4ea08/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=OjlkNmY8aTRnOzpoOzxnZ0BpamszZHc6bDdqdjMzaTU8M0A0NjQvMjMtNWAxM14vLl80YSNpbmcvMm9zYXBfLS00MTRzcw%3D%3D&btag=e00090000&expire=1697983836&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=9bc838323cbd6c071cf99db8c93490a8&tk=0,Gugmang Ga Aso-aso,"['သန္႔ဇင္', '1998thantzin🇹🇭🇲🇲']"
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,#သန္႔ဇင္ ,1695133204,False,0,True,False,7280541664723143942,0,ThantZin(OFFicial),https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9000c4b32a20d196394b41c05d8a408d~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=978pecodov2MS%2FitTjqMNPoLb6U%3D,110,7280541838769998597,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ogIsJyHK8ANB1oEIBkMBYfhgcrzFIhQAatZckk/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=ZDQ5OzhoZzlpOTo3ODo2aUBpajtqNTQ6Zmh0bjMzNzU8M0BgL2BhLTA0X2AxMC5fYS80YSNgYjFhcjRfcDFgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1697983886&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=ffafb6142fe62e2107641c1e081335ec&tk=0,original sound - ThantZin(OFFicial),['သန္႔ဇင္']
1997thantzinoo1,FB = Thant Zin Oo page = 1997kothantzin Line = 1997thant,False,Replying to @Chan♥️ရေးမြို့သူလေး♥️မွန်မလေး♥ #သံုးဘူးသူတိုင္းအရမ္းႀကိဳက္ #ဝယ္သူတိုင္းႀကိဳက္ေနကုန္ၿပီ😱😱 #အြန္လိုင္းေဈးသည္ဝင္းၾကည္ ,1695092557,False,0,True,False,7280367083014114565,0,ThantZin(OFFicial),https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9000c4b32a20d196394b41c05d8a408d~c5_1080x1080.jpeg?x-expires=1698152400&x-signature=978pecodov2MS%2FitTjqMNPoLb6U%3D,138,7280367386020662022,False,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oYgE2DhxKCOBHvQKEnCeQF2EegeQSYbTzoBvSs/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&bti=ODszNWYuMDE6&ft=t2PAl-Inz7T_iIFZiyq8Z&mime_type=audio_mpeg&qs=6&rc=aTo8NDdnZ2U6NGc4Zmk3OEBpM3E2cjg6ZjdqbjMzNzU8M0BiLjA2YDEuXjExLTFgNWBiYSNvajRfcjQwczFgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1697983914&l=2023102213093577AF10FFE67ABFD2A41B&ply_type=3&policy=3&signature=81ff1fdb920dfee33d079500f4d17912&tk=0,original sound - ThantZin(OFFicial),"['', 'သံုးဘူးသူတိုင္းအရမ္းႀကိဳက္', 'ဝယ္သူတိုင္းႀကိဳက္ေနကုန္ၿပီ😱😱', 'အြန္လိုင္းေဈးသည္ဝင္းၾကည္']"
